Time,Bid,Ask
2013.03.25 00:00:00.006,0.85411,0.85426
2013.03.25 00:00:00.529,0.8541,0.85426
2013.03.25 00:00:01.086,0.8541,0.85423
2013.03.25 00:00:01.646,0.8541,0.85424
2013.03.25 00:00:02.485,0.85408,0.85422
2013.03.25 00:00:02.845,0.85405,0.85418
2013.03.25 00:00:06.066,0.85405,0.85419
2013.03.25 00:00:06.136,0.85405,0.85419
2013.03.25 00:00:06.675,0.85406,0.8542
2013.03.25 00:00:06.976,0.85405,0.85419
2013.03.25 00:00:07.287,0.85406,0.85421
2013.03.25 00:00:07.715,0.85406,0.85418
2013.03.25 00:00:08.375,0.85407,0.85421
2013.03.25 00:00:09.345,0.85407,0.85421
2013.03.25 00:00:09.464,0.85407,0.85421
2013.03.25 00:00:10.066,0.85407,0.85423
2013.03.25 00:00:10.427,0.85405,0.85421
2013.03.25 00:00:10.615,0.85405,0.85418
2013.03.25 00:00:11.167,0.85401,0.85415
2013.03.25 00:00:11.678,0.854,0.85415
2013.03.25 00:00:11.807,0.854,0.85415
2013.03.25 00:00:11.936,0.854,0.85413
2013.03.25 00:00:12.250,0.854,0.85414
2013.03.25 00:00:12.794,0.85401,0.85415
2013.03.25 00:00:13.334,0.85401,0.85416
2013.03.25 00:00:14.005,0.85402,0.85418
2013.03.25 00:00:14.664,0.85402,0.85418
2013.03.25 00:00:15.205,0.85406,0.85421
2013.03.25 00:00:16.294,0.85406,0.85421
2013.03.25 00:00:16.625,0.85409,0.85423
2013.03.25 00:00:16.745,0.85409,0.85423
2013.03.25 00:00:17.285,0.85409,0.85426
2013.03.25 00:00:18.914,0.85409,0.85426
2013.03.25 00:00:19.465,0.8541,0.85426
2013.03.25 00:00:20.445,0.8541,0.85427
2013.03.25 00:00:21.444,0.8541,0.85427
2013.03.25 00:00:21.625,0.85409,0.85424
2013.03.25 00:00:21.804,0.85406,0.85424
2013.03.25 00:00:21.926,0.85406,0.85422
2013.03.25 00:00:22.235,0.85406,0.8542
2013.03.25 00:00:23.492,0.85407,0.8542
2013.03.25 00:00:23.676,0.85407,0.85421
2013.03.25 00:00:25.315,0.85407,0.85421
2013.03.25 00:00:25.855,0.85406,0.85421
2013.03.25 00:00:26.215,0.85407,0.85423
2013.03.25 00:00:26.635,0.85407,0.85423
2013.03.25 00:00:29.156,0.85411,0.85425
2013.03.25 00:00:33.475,0.85411,0.85426
2013.03.25 00:00:34.194,0.85411,0.85427
2013.03.25 00:00:34.755,0.85411,0.85427
2013.03.25 00:00:35.736,0.85411,0.85427
2013.03.25 00:00:36.246,0.85411,0.85426
2013.03.25 00:00:36.567,0.85411,0.85426
2013.03.25 00:00:37.217,0.85411,0.85426
2013.03.25 00:00:37.926,0.85413,0.85428
2013.03.25 00:00:38.259,0.85415,0.85431
2013.03.25 00:00:38.815,0.85416,0.85431
2013.03.25 00:00:39.728,0.85418,0.85433
2013.03.25 00:00:40.398,0.8542,0.85433
2013.03.25 00:00:40.596,0.85419,0.85435
2013.03.25 00:00:41.145,0.8542,0.85433
2013.03.25 00:00:41.387,0.85421,0.85436
2013.03.25 00:00:41.936,0.85421,0.85438
2013.03.25 00:00:43.631,0.85421,0.85439
2013.03.25 00:00:45.446,0.85421,0.85437
2013.03.25 00:00:50.046,0.85421,0.85437
2013.03.25 00:00:50.668,0.85421,0.85437
