Time,Bid,Ask
2013.03.26 00:00:00.336,0.84703,0.84715
2013.03.26 00:00:00.653,0.84702,0.84715
2013.03.26 00:00:01.085,0.84701,0.84715
2013.03.26 00:00:01.414,0.847,0.84713
2013.03.26 00:00:01.533,0.84699,0.84713
2013.03.26 00:00:01.653,0.84699,0.84713
2013.03.26 00:00:01.773,0.84699,0.84713
2013.03.26 00:00:03.085,0.847,0.84717
2013.03.26 00:00:03.157,0.84703,0.84718
2013.03.26 00:00:03.463,0.84705,0.84719
2013.03.26 00:00:04.004,0.84705,0.84716
2013.03.26 00:00:06.732,0.84705,0.84719
2013.03.26 00:00:11.302,0.84705,0.84719
2013.03.26 00:00:13.202,0.84704,0.84717
2013.03.26 00:00:13.743,0.84705,0.84718
2013.03.26 00:00:14.402,0.84704,0.84717
2013.03.26 00:00:14.523,0.84705,0.8472
2013.03.26 00:00:21.379,0.84704,0.84718
2013.03.26 00:00:21.454,0.84705,0.84719
2013.03.26 00:00:22.003,0.84706,0.8472
2013.03.26 00:00:22.126,0.84708,0.84721
2013.03.26 00:00:22.373,0.84709,0.84724
2013.03.26 00:00:22.686,0.8471,0.84724
2013.03.26 00:00:22.873,0.8471,0.84724
2013.03.26 00:00:23.412,0.8471,0.84724
2013.03.26 00:00:25.633,0.84709,0.84724
2013.03.26 00:00:35.914,0.8471,0.84723
2013.03.26 00:00:36.864,0.8471,0.84724
2013.03.26 00:00:37.533,0.8471,0.84724
2013.03.26 00:00:41.797,0.8471,0.84725
2013.03.26 00:00:43.803,0.84712,0.84727
2013.03.26 00:00:44.370,0.84713,0.84727
2013.03.26 00:00:46.683,0.84712,0.84727
2013.03.26 00:00:46.994,0.84715,0.84729
2013.03.26 00:00:47.113,0.84715,0.84731
2013.03.26 00:00:47.455,0.84715,0.84731
2013.03.26 00:00:47.646,0.84715,0.84731
2013.03.26 00:00:48.153,0.84715,0.84731
2013.03.26 00:00:54.243,0.84716,0.84731
2013.03.26 00:00:54.903,0.84718,0.84732
2013.03.26 00:01:00.944,0.84718,0.84731
2013.03.26 00:01:01.253,0.84717,0.8473
2013.03.26 00:01:01.615,0.84717,0.8473
2013.03.26 00:01:02.173,0.84716,0.8473
2013.03.26 00:01:02.694,0.84716,0.8473
2013.03.26 00:01:10.544,0.84716,0.8473
2013.03.26 00:01:11.103,0.84717,0.8473
2013.03.26 00:01:11.725,0.84714,0.84728
2013.03.26 00:01:11.793,0.84713,0.84728
2013.03.26 00:01:11.852,0.84714,0.84728
2013.03.26 00:01:12.395,0.84714,0.84728
2013.03.26 00:01:13.721,0.84716,0.8473
2013.03.26 00:01:14.263,0.84714,0.84728
2013.03.26 00:01:14.814,0.84714,0.84728
2013.03.26 00:01:16.923,0.84715,0.8473
2013.03.26 00:01:23.874,0.84717,0.8473
2013.03.26 00:01:29.925,0.84716,0.84731
2013.03.26 00:01:31.073,0.84716,0.84731
2013.03.26 00:01:31.655,0.84715,0.84731
2013.03.26 00:01:32.203,0.84716,0.8473
2013.03.26 00:01:34.793,0.84713,0.84729
2013.03.26 00:01:35.864,0.84713,0.84729
2013.03.26 00:01:35.935,0.84713,0.84726
2013.03.26 00:01:36.253,0.84711,0.84724
2013.03.26 00:01:38.574,0.84711,0.84726
2013.03.26 00:01:38.715,0.8471,0.84725
2013.03.26 00:01:39.273,0.8471,0.84725
2013.03.26 00:01:39.836,0.8471,0.84725
2013.03.26 00:01:44.745,0.8471,0.84725
2013.03.26 00:01:44.876,0.84711,0.84727
2013.03.26 00:01:45.424,0.84713,0.84727
2013.03.26 00:01:45.932,0.84713,0.84727
2013.03.26 00:01:54.515,0.84712,0.84727
2013.03.26 00:01:55.086,0.84712,0.84727
2013.03.26 00:02:02.644,0.84712,0.84727
2013.03.26 00:02:05.552,0.84712,0.84727
2013.03.26 00:02:06.033,0.84712,0.84727
2013.03.26 00:02:11.128,0.84712,0.84727
2013.03.26 00:02:12.044,0.84712,0.84727
2013.03.26 00:02:28.734,0.84712,0.84727
2013.03.26 00:02:30.769,0.84712,0.84727
2013.03.26 00:02:39.053,0.84712,0.84727
2013.03.26 00:02:43.346,0.84712,0.84727
2013.03.26 00:02:43.653,0.84712,0.84727
2013.03.26 00:02:55.446,0.84712,0.84726
2013.03.26 00:02:56.003,0.84712,0.84726
2013.03.26 00:02:59.471,0.84712,0.84726
2013.03.26 00:03:01.423,0.84712,0.84725
2013.03.26 00:03:02.189,0.8471,0.84723
2013.03.26 00:03:02.264,0.84711,0.84724
2013.03.26 00:03:03.394,0.84711,0.84724
2013.03.26 00:03:03.933,0.8471,0.84723
2013.03.26 00:03:04.474,0.84709,0.84724
2013.03.26 00:03:05.804,0.84709,0.84722
2013.03.26 00:03:06.713,0.84709,0.84722
2013.03.26 00:03:07.355,0.84709,0.84722
2013.03.26 00:03:08.165,0.8471,0.84722
2013.03.26 00:03:08.724,0.84711,0.84724
2013.03.26 00:03:09.024,0.84711,0.84724
2013.03.26 00:03:09.764,0.8471,0.84724
2013.03.26 00:03:10.010,0.84709,0.84723
2013.03.26 00:03:10.573,0.84709,0.84723
2013.03.26 00:03:11.133,0.84709,0.84723
2013.03.26 00:03:15.704,0.84709,0.84724
2013.03.26 00:03:19.903,0.84706,0.84721
2013.03.26 00:03:20.143,0.84706,0.8472
2013.03.26 00:03:20.563,0.84707,0.84722
2013.03.26 00:03:30.310,0.84703,0.84719
2013.03.26 00:03:30.833,0.84706,0.84719
2013.03.26 00:03:31.365,0.84706,0.84719
2013.03.26 00:03:36.963,0.84706,0.8472
2013.03.26 00:03:37.734,0.84706,0.84721
2013.03.26 00:03:38.044,0.84708,0.84721
2013.03.26 00:03:38.403,0.84709,0.84724
2013.03.26 00:03:38.834,0.8471,0.84724
2013.03.26 00:03:39.017,0.84713,0.84727
2013.03.26 00:03:39.564,0.84714,0.84727
2013.03.26 00:03:40.045,0.84711,0.84726
2013.03.26 00:03:40.600,0.84712,0.84725
2013.03.26 00:03:41.147,0.84712,0.84725
2013.03.26 00:03:47.564,0.84713,0.84728
2013.03.26 00:03:51.204,0.84714,0.84728
2013.03.26 00:03:51.688,0.84714,0.84728
2013.03.26 00:03:51.896,0.84715,0.84728
2013.03.26 00:03:52.247,0.84714,0.84728
2013.03.26 00:03:55.434,0.84711,0.84725
2013.03.26 00:03:55.863,0.84711,0.84725
2013.03.26 00:03:56.164,0.84711,0.84725
2013.03.26 00:03:56.405,0.84711,0.84727
2013.03.26 00:03:56.654,0.84713,0.84727
2013.03.26 00:04:02.935,0.84711,0.84727
2013.03.26 00:04:03.364,0.84712,0.84725
2013.03.26 00:04:05.875,0.8471,0.84725
2013.03.26 00:04:10.073,0.84709,0.84722
2013.03.26 00:04:10.696,0.84707,0.84721
2013.03.26 00:04:10.827,0.84707,0.84722
2013.03.26 00:04:11.354,0.84707,0.84721
2013.03.26 00:04:12.114,0.84707,0.84721
2013.03.26 00:04:12.246,0.84705,0.84721
2013.03.26 00:04:12.615,0.84704,0.84719
2013.03.26 00:04:12.684,0.84704,0.84718
2013.03.26 00:04:12.804,0.84704,0.84719
