Time,Bid,Ask
2013.03.31 21:00:36.913,0.84255,0.84332
2013.03.31 21:00:37.351,0.84258,0.84316
2013.03.31 21:00:38.677,0.84268,0.84332
2013.03.31 21:00:52.617,0.84267,0.84317
2013.03.31 21:00:54.657,0.84268,0.84332
2013.03.31 21:00:58.408,0.84267,0.84328
2013.03.31 21:01:01.476,0.84268,0.84332
2013.03.31 21:01:05.158,0.84267,0.84328
2013.03.31 21:01:15.339,0.84266,0.84329
2013.03.31 21:01:23.517,0.84267,0.84327
2013.03.31 21:01:28.387,0.84271,0.84336
2013.03.31 21:01:36.727,0.8427,0.84338
2013.03.31 21:01:36.847,0.84272,0.84335
2013.03.31 21:01:36.908,0.84268,0.84336
2013.03.31 21:01:51.437,0.84267,0.84333
2013.03.31 21:01:57.019,0.84265,0.84333
2013.03.31 21:02:15.529,0.8427,0.84334
2013.03.31 21:02:15.860,0.84272,0.84335
2013.03.31 21:02:16.783,0.84267,0.84331
2013.03.31 21:02:32.908,0.84267,0.84326
2013.03.31 21:02:39.668,0.84267,0.84331
2013.03.31 21:02:42.929,0.84272,0.84337
2013.03.31 21:02:48.978,0.84272,0.84336
2013.03.31 21:02:50.917,0.84266,0.84332
2013.03.31 21:02:51.805,0.84268,0.84332
2013.03.31 21:03:13.254,0.84267,0.84331
2013.03.31 21:03:18.697,0.84266,0.84327
2013.03.31 21:03:26.897,0.84266,0.84314
2013.03.31 21:03:27.258,0.84262,0.84292
2013.03.31 21:03:27.447,0.84264,0.8429
2013.03.31 21:04:05.638,0.84259,0.84304
2013.03.31 21:04:05.917,0.8426,0.84305
2013.03.31 21:04:31.268,0.84263,0.8431
2013.03.31 21:04:31.387,0.84264,0.84309
2013.03.31 21:04:32.125,0.84264,0.84309
2013.03.31 21:04:34.588,0.84262,0.84305
2013.03.31 21:04:52.278,0.84259,0.84309
2013.03.31 21:04:52.398,0.84262,0.84305
2013.03.31 21:05:11.290,0.84263,0.84307
2013.03.31 21:05:21.358,0.84263,0.84311
2013.03.31 21:05:21.418,0.84263,0.84311
2013.03.31 21:05:21.958,0.84263,0.84306
2013.03.31 21:05:30.531,0.84263,0.84304
2013.03.31 21:05:30.837,0.84267,0.84305
2013.03.31 21:05:31.571,0.84264,0.84307
2013.03.31 21:05:31.688,0.84263,0.84301
2013.03.31 21:05:32.524,0.84282,0.84308
2013.03.31 21:05:34.430,0.84261,0.84304
2013.03.31 21:05:35.419,0.84262,0.84302
2013.03.31 21:05:47.958,0.84261,0.84303
2013.03.31 21:05:48.078,0.84264,0.84302
2013.03.31 21:06:08.358,0.84262,0.843
2013.03.31 21:06:25.969,0.84261,0.84301
2013.03.31 21:06:31.438,0.84264,0.84302
2013.03.31 21:06:34.762,0.84264,0.84302
2013.03.31 21:07:34.932,0.84254,0.84309
2013.03.31 21:07:39.467,0.84254,0.84309
2013.03.31 21:07:43.898,0.84274,0.84308
2013.03.31 21:08:17.678,0.84266,0.84304
2013.03.31 21:08:29.089,0.84271,0.84304
2013.03.31 21:08:37.299,0.84274,0.84304
2013.03.31 21:08:37.418,0.84272,0.84304
2013.03.31 21:08:46.708,0.84272,0.84304
2013.03.31 21:08:46.828,0.84272,0.84305
2013.03.31 21:08:46.953,0.84272,0.84305
2013.03.31 21:08:47.663,0.84271,0.84304
2013.03.31 21:08:48.220,0.84271,0.84304
2013.03.31 21:08:55.411,0.84271,0.84304
2013.03.31 21:08:56.013,0.8427,0.84305
2013.03.31 21:09:07.948,0.8427,0.84307
2013.03.31 21:09:08.128,0.84271,0.84322
2013.03.31 21:09:08.188,0.84271,0.84324
2013.03.31 21:09:08.328,0.84268,0.84336
2013.03.31 21:09:08.388,0.84268,0.84337
2013.03.31 21:09:08.448,0.84269,0.84339
2013.03.31 21:09:09.878,0.84269,0.84343
2013.03.31 21:09:13.908,0.84269,0.84343
2013.03.31 21:09:48.799,0.84266,0.84338
2013.03.31 21:09:51.418,0.84266,0.84338
2013.03.31 21:09:52.188,0.84284,0.84338
2013.03.31 21:09:53.748,0.84273,0.84337
2013.03.31 21:09:58.995,0.84274,0.84322
2013.03.31 21:09:59.314,0.84276,0.84314
2013.03.31 21:10:04.833,0.84278,0.84313
2013.03.31 21:10:10.428,0.84278,0.84308
2013.03.31 21:10:10.738,0.84267,0.84299
2013.03.31 21:10:11.171,0.84267,0.84299
2013.03.31 21:10:12.528,0.84267,0.84312
2013.03.31 21:10:16.458,0.84264,0.84302
2013.03.31 21:10:16.698,0.84262,0.84296
2013.03.31 21:10:16.998,0.84258,0.84296
2013.03.31 21:11:03.668,0.8426,0.84304
2013.03.31 21:11:03.908,0.84256,0.84306
2013.03.31 21:11:04.159,0.84269,0.84308
2013.03.31 21:11:04.219,0.84255,0.84316
2013.03.31 21:11:04.278,0.84255,0.84329
2013.03.31 21:11:04.818,0.84256,0.84334
2013.03.31 21:11:04.927,0.84256,0.84338
2013.03.31 21:11:05.384,0.84256,0.84345
2013.03.31 21:11:08.158,0.8426,0.84341
2013.03.31 21:11:28.948,0.84284,0.84336
2013.03.31 21:12:00.649,0.84276,0.84335
2013.03.31 21:12:01.029,0.84282,0.84326
2013.03.31 21:12:04.910,0.843,0.84326
2013.03.31 21:12:05.088,0.84285,0.84333
2013.03.31 21:12:05.148,0.84287,0.84333
2013.03.31 21:12:05.328,0.84287,0.8433
2013.03.31 21:12:05.688,0.84286,0.84326
2013.03.31 21:12:21.919,0.84286,0.84332
2013.03.31 21:12:27.139,0.84285,0.84333
2013.03.31 21:12:27.730,0.84285,0.84332
2013.03.31 21:12:50.838,0.84287,0.84325
2013.03.31 21:13:09.370,0.8429,0.84326
2013.03.31 21:13:09.883,0.84293,0.84328
2013.03.31 21:13:11.130,0.84295,0.84327
2013.03.31 21:13:11.859,0.84293,0.84326
2013.03.31 21:13:12.420,0.84293,0.84326
2013.03.31 21:13:12.539,0.84291,0.84329
2013.03.31 21:13:17.360,0.84291,0.84327
2013.03.31 21:13:17.539,0.84291,0.84327
2013.03.31 21:13:18.116,0.84289,0.84324
2013.03.31 21:13:18.790,0.84291,0.84323
2013.03.31 21:13:18.909,0.84289,0.8433
2013.03.31 21:13:51.580,0.84299,0.84332
2013.03.31 21:13:56.149,0.84298,0.84333
2013.03.31 21:13:56.389,0.84293,0.84332
2013.03.31 21:14:09.090,0.84294,0.84327
2013.03.31 21:14:09.294,0.84293,0.84327
2013.03.31 21:14:09.814,0.84293,0.84329
2013.03.31 21:14:17.949,0.84295,0.84331
2013.03.31 21:14:26.370,0.84296,0.84331
2013.03.31 21:14:26.669,0.84294,0.84333
2013.03.31 21:14:38.910,0.84292,0.84332
2013.03.31 21:14:40.018,0.84295,0.84329
2013.03.31 21:14:41.259,0.84295,0.84329
2013.03.31 21:14:55.349,0.84296,0.84329
2013.03.31 21:14:55.904,0.84297,0.84329
2013.03.31 21:14:59.380,0.84297,0.84331
2013.03.31 21:14:59.499,0.84299,0.84332
2013.03.31 21:14:59.819,0.84305,0.84333
2013.03.31 21:15:00.575,0.84305,0.84335
2013.03.31 21:15:14.887,0.84304,0.84333
2013.03.31 21:15:14.949,0.84303,0.84332
2013.03.31 21:15:15.020,0.84299,0.84334
2013.03.31 21:15:15.199,0.84293,0.84333
2013.03.31 21:15:15.799,0.84297,0.84329
2013.03.31 21:15:21.426,0.84296,0.84329
2013.03.31 21:15:22.054,0.84297,0.84329
2013.03.31 21:15:39.440,0.84296,0.84327
2013.03.31 21:15:39.861,0.84294,0.84329
2013.03.31 21:15:41.550,0.84298,0.84328
2013.03.31 21:15:47.020,0.84299,0.84329
2013.03.31 21:15:47.559,0.84299,0.84329
2013.03.31 21:16:01.159,0.84298,0.84329
2013.03.31 21:16:04.310,0.84299,0.84329
2013.03.31 21:16:15.240,0.84297,0.84329
2013.03.31 21:16:16.580,0.84295,0.84329
2013.03.31 21:16:16.640,0.84293,0.84327
2013.03.31 21:16:16.760,0.84292,0.84326
2013.03.31 21:16:17.330,0.84294,0.84326
2013.03.31 21:16:17.514,0.84291,0.84325
2013.03.31 21:16:17.700,0.84291,0.84323
2013.03.31 21:16:17.761,0.8429,0.84324
2013.03.31 21:16:18.120,0.84287,0.84319
2013.03.31 21:16:18.300,0.84284,0.84317
2013.03.31 21:16:18.360,0.84284,0.84315
2013.03.31 21:16:18.600,0.84286,0.84318
2013.03.31 21:16:18.660,0.84287,0.84324
2013.03.31 21:16:18.721,0.84292,0.84324
2013.03.31 21:16:18.900,0.84292,0.84328
2013.03.31 21:16:19.662,0.84291,0.84327
2013.03.31 21:16:26.600,0.84291,0.84327
2013.03.31 21:16:26.729,0.84294,0.84328
2013.03.31 21:16:28.709,0.84292,0.84328
2013.03.31 21:16:29.659,0.84292,0.84329
2013.03.31 21:16:30.439,0.84292,0.8433
2013.03.31 21:16:42.689,0.84292,0.84328
2013.03.31 21:17:02.961,0.84292,0.84328
2013.03.31 21:17:28.460,0.84292,0.84331
2013.03.31 21:17:29.000,0.84292,0.84331
2013.03.31 21:17:32.742,0.84292,0.84331
2013.03.31 21:17:34.040,0.84291,0.84331
2013.03.31 21:18:33.015,0.84278,0.84339
2013.03.31 21:18:49.649,0.84277,0.84352
2013.03.31 21:18:49.709,0.84289,0.8434
2013.03.31 21:18:50.159,0.84291,0.8434
2013.03.31 21:18:54.120,0.84293,0.84334
2013.03.31 21:18:54.448,0.84291,0.84333
2013.03.31 21:18:54.985,0.84292,0.84329
2013.03.31 21:19:22.359,0.84292,0.8433
2013.03.31 21:19:37.620,0.84292,0.8433
2013.03.31 21:19:37.740,0.84293,0.84328
2013.03.31 21:19:40.257,0.84291,0.84331
2013.03.31 21:19:54.190,0.84291,0.84331
2013.03.31 21:19:54.489,0.8429,0.8433
2013.03.31 21:19:54.889,0.84292,0.84328
2013.03.31 21:19:55.499,0.84291,0.84327
2013.03.31 21:20:03.519,0.84293,0.84328
2013.03.31 21:20:03.639,0.84291,0.84328
2013.03.31 21:20:13.579,0.84291,0.8433
2013.03.31 21:20:13.770,0.84293,0.84325
2013.03.31 21:20:17.003,0.84292,0.84324
2013.03.31 21:20:17.120,0.84293,0.84325
2013.03.31 21:20:19.132,0.84293,0.84327
2013.03.31 21:20:33.110,0.84293,0.84327
2013.03.31 21:20:33.500,0.84291,0.84328
2013.03.31 21:21:11.040,0.84292,0.84329
2013.03.31 21:21:11.100,0.84293,0.8433
2013.03.31 21:21:11.340,0.84294,0.84329
2013.03.31 21:21:11.760,0.84293,0.84327
2013.03.31 21:21:21.634,0.84293,0.84337
2013.03.31 21:21:21.850,0.84293,0.84339
2013.03.31 21:21:22.030,0.84292,0.84338
2013.03.31 21:21:22.280,0.84294,0.84338
2013.03.31 21:21:22.896,0.84293,0.84338
2013.03.31 21:21:31.760,0.84293,0.84338
2013.03.31 21:21:32.000,0.84292,0.84338
2013.03.31 21:21:32.570,0.84294,0.84336
2013.03.31 21:21:32.690,0.84291,0.84337
2013.03.31 21:21:32.750,0.84292,0.84338
2013.03.31 21:21:33.310,0.84291,0.84337
2013.03.31 21:21:36.271,0.84291,0.84335
2013.03.31 21:21:36.400,0.84287,0.84329
2013.03.31 21:21:36.820,0.84289,0.84328
2013.03.31 21:21:37.440,0.84291,0.84324
2013.03.31 21:21:37.863,0.84289,0.84323
2013.03.31 21:21:38.601,0.84291,0.84321
2013.03.31 21:21:38.661,0.84291,0.84321
2013.03.31 21:21:39.164,0.84288,0.84319
2013.03.31 21:21:39.460,0.84288,0.84319
2013.03.31 21:21:47.950,0.84287,0.84319
2013.03.31 21:22:27.090,0.84287,0.84319
2013.03.31 21:22:39.369,0.84289,0.84321
2013.03.31 21:22:39.673,0.84286,0.8432
2013.03.31 21:23:00.040,0.84285,0.84319
2013.03.31 21:23:40.240,0.84287,0.8432
2013.03.31 21:23:40.321,0.84289,0.84321
2013.03.31 21:23:45.860,0.84287,0.84321
2013.03.31 21:23:46.525,0.84288,0.84322
2013.03.31 21:23:47.371,0.84288,0.84322
2013.03.31 21:23:47.861,0.84287,0.84321
2013.03.31 21:24:41.240,0.84288,0.84322
2013.03.31 21:24:41.420,0.84287,0.84319
2013.03.31 21:24:50.810,0.84288,0.8432
2013.03.31 21:24:55.395,0.84288,0.8432
2013.03.31 21:24:56.094,0.84288,0.8432
2013.03.31 21:25:10.630,0.84288,0.8432
2013.03.31 21:25:10.750,0.84288,0.8432
2013.03.31 21:25:12.691,0.84288,0.8432
2013.03.31 21:25:55.600,0.84284,0.84318
2013.03.31 21:25:56.214,0.84286,0.84318
2013.03.31 21:26:15.930,0.84287,0.84319
2013.03.31 21:26:49.884,0.84288,0.84319
2013.03.31 21:26:50.560,0.84288,0.84319
2013.03.31 21:26:51.210,0.84289,0.8432
2013.03.31 21:26:51.839,0.84288,0.8432
2013.03.31 21:27:33.051,0.84288,0.84319
2013.03.31 21:27:47.033,0.84289,0.84319
2013.03.31 21:27:52.490,0.84287,0.84317
2013.03.31 21:27:52.611,0.84282,0.84314
2013.03.31 21:27:52.672,0.84282,0.84314
2013.03.31 21:27:53.151,0.84281,0.8431
2013.03.31 21:28:52.782,0.84281,0.84312
2013.03.31 21:28:53.477,0.84281,0.84313
2013.03.31 21:28:56.120,0.84282,0.84314
2013.03.31 21:28:56.180,0.84283,0.84314
2013.03.31 21:28:56.907,0.84281,0.84314
2013.03.31 21:29:30.632,0.84283,0.84314
2013.03.31 21:29:31.146,0.84284,0.84315
2013.03.31 21:29:51.402,0.84284,0.84315
2013.03.31 21:30:21.261,0.84283,0.84314
2013.03.31 21:30:24.653,0.84283,0.84315
2013.03.31 21:30:25.330,0.84282,0.84314
2013.03.31 21:30:26.181,0.84282,0.84314
2013.03.31 21:30:26.301,0.84283,0.84314
2013.03.31 21:30:30.851,0.84284,0.84314
2013.03.31 21:30:31.459,0.84287,0.84318
2013.03.31 21:30:46.180,0.84287,0.84318
2013.03.31 21:31:30.916,0.84281,0.84306
2013.03.31 21:31:46.358,0.8428,0.84328
2013.03.31 21:32:04.440,0.8428,0.84328
2013.03.31 21:32:05.045,0.84278,0.84329
2013.03.31 21:32:51.941,0.84281,0.84304
2013.03.31 21:32:52.301,0.84282,0.84312
2013.03.31 21:33:22.578,0.84282,0.84312
2013.03.31 21:33:29.542,0.84282,0.84312
2013.03.31 21:33:29.662,0.84282,0.84314
2013.03.31 21:33:30.141,0.84285,0.84315
2013.03.31 21:33:30.321,0.84285,0.84313
