Time,Bid,Ask
2013.03.11 00:00:00.679,1.05026,1.05048
2013.03.11 00:00:00.742,1.05026,1.05048
2013.03.11 00:00:01.148,1.05026,1.05049
2013.03.11 00:00:02.529,1.05026,1.0505
2013.03.11 00:00:03.259,1.05026,1.0505
2013.03.11 00:00:03.438,1.05026,1.0505
2013.03.11 00:00:03.678,1.05031,1.05054
2013.03.11 00:00:06.048,1.05031,1.05055
2013.03.11 00:00:07.068,1.05031,1.05054
2013.03.11 00:00:07.788,1.05031,1.05054
2013.03.11 00:00:09.225,1.05031,1.05053
2013.03.11 00:00:12.848,1.05031,1.05056
2013.03.11 00:00:16.052,1.05031,1.05052
2013.03.11 00:00:17.652,1.05031,1.05055
2013.03.11 00:00:23.288,1.05031,1.05054
2013.03.11 00:00:24.264,1.05031,1.05054
2013.03.11 00:00:27.048,1.05031,1.05055
2013.03.11 00:00:31.248,1.05031,1.05055
2013.03.11 00:00:34.317,1.05031,1.05051
2013.03.11 00:00:37.783,1.05031,1.05054
2013.03.11 00:00:38.302,1.05031,1.05054
2013.03.11 00:00:38.955,1.05031,1.05054
2013.03.11 00:00:39.780,1.05035,1.05057
2013.03.11 00:00:40.138,1.05035,1.05057
2013.03.11 00:00:40.439,1.05035,1.05057
2013.03.11 00:00:40.910,1.05035,1.05057
2013.03.11 00:00:41.209,1.05037,1.05061
2013.03.11 00:00:44.609,1.05037,1.05061
2013.03.11 00:00:44.969,1.05041,1.05063
2013.03.11 00:00:45.180,1.05041,1.05063
2013.03.11 00:00:45.369,1.05041,1.05063
2013.03.11 00:00:45.850,1.05041,1.05063
2013.03.11 00:00:46.029,1.05041,1.05065
2013.03.11 00:00:46.379,1.05044,1.05066
2013.03.11 00:00:47.146,1.05045,1.05068
2013.03.11 00:00:51.309,1.05044,1.05069
2013.03.11 00:00:51.848,1.05046,1.05071
2013.03.11 00:00:53.137,1.05051,1.05072
2013.03.11 00:00:54.204,1.05051,1.05072
2013.03.11 00:00:56.568,1.05051,1.0507
2013.03.11 00:00:58.428,1.05051,1.05071
2013.03.11 00:00:59.654,1.05049,1.0507
2013.03.11 00:00:59.908,1.05048,1.05071
2013.03.11 00:01:01.659,1.05049,1.05073
2013.03.11 00:01:03.011,1.05049,1.05072
2013.03.11 00:01:03.678,1.05049,1.05073
2013.03.11 00:01:07.449,1.05048,1.05072
2013.03.11 00:01:07.529,1.05047,1.0507
2013.03.11 00:01:20.511,1.05047,1.05069
2013.03.11 00:01:23.148,1.05047,1.05073
2013.03.11 00:01:26.748,1.05047,1.05073
2013.03.11 00:01:31.378,1.05048,1.05073
2013.03.11 00:01:31.990,1.05049,1.05075
2013.03.11 00:01:32.559,1.05049,1.05075
2013.03.11 00:01:32.917,1.05049,1.05075
2013.03.11 00:01:33.466,1.05049,1.05073
2013.03.11 00:01:34.067,1.05049,1.05075
2013.03.11 00:01:35.070,1.05049,1.05073
2013.03.11 00:01:37.983,1.05053,1.05078
2013.03.11 00:01:39.387,1.05055,1.05078
2013.03.11 00:01:39.900,1.05058,1.0508
2013.03.11 00:01:40.078,1.05058,1.0508
2013.03.11 00:01:40.138,1.05058,1.0508
2013.03.11 00:01:40.318,1.0506,1.05083
2013.03.11 00:01:40.438,1.05058,1.05083
2013.03.11 00:01:40.558,1.05061,1.05083
2013.03.11 00:01:40.679,1.05061,1.05083
2013.03.11 00:01:40.739,1.05061,1.05083
2013.03.11 00:01:40.917,1.05061,1.05084
2013.03.11 00:01:41.039,1.05063,1.05088
2013.03.11 00:01:41.160,1.05063,1.05088
2013.03.11 00:01:41.398,1.05063,1.05088
2013.03.11 00:01:43.419,1.05063,1.05087
2013.03.11 00:01:43.868,1.05062,1.05086
2013.03.11 00:01:43.989,1.05062,1.05087
2013.03.11 00:01:44.704,1.05063,1.05088
2013.03.11 00:01:45.348,1.05063,1.05086
2013.03.11 00:01:51.406,1.05065,1.05085
2013.03.11 00:01:53.629,1.05065,1.05087
2013.03.11 00:01:54.318,1.05065,1.05088
2013.03.11 00:01:54.879,1.05063,1.05088
2013.03.11 00:01:55.691,1.05063,1.05088
2013.03.11 00:02:00.189,1.05064,1.05088
2013.03.11 00:02:01.595,1.05063,1.05087
2013.03.11 00:02:02.628,1.05062,1.05084
2013.03.11 00:02:04.604,1.05061,1.05085
2013.03.11 00:02:12.624,1.05061,1.05084
2013.03.11 00:02:13.083,1.05061,1.05084
2013.03.11 00:02:13.389,1.05072,1.0509
2013.03.11 00:02:13.449,1.05072,1.05092
2013.03.11 00:02:14.081,1.05084,1.05099
