Time,Bid,Ask
2013.03.12 00:00:00.054,1.05494,1.0552
2013.03.12 00:00:01.239,1.05494,1.0552
2013.03.12 00:00:01.357,1.05496,1.05518
2013.03.12 00:00:01.667,1.05497,1.05516
2013.03.12 00:00:03.017,1.05496,1.05516
2013.03.12 00:00:03.348,1.05496,1.05516
2013.03.12 00:00:03.408,1.05494,1.05514
2013.03.12 00:00:04.157,1.05492,1.05514
2013.03.12 00:00:04.968,1.05495,1.05514
2013.03.12 00:00:06.417,1.05495,1.05514
2013.03.12 00:00:06.777,1.05492,1.05514
2013.03.12 00:00:07.354,1.05493,1.05514
2013.03.12 00:00:08.087,1.05493,1.05514
2013.03.12 00:00:08.545,1.05493,1.05513
2013.03.12 00:00:09.027,1.05494,1.05509
2013.03.12 00:00:09.147,1.05492,1.05505
2013.03.12 00:00:09.546,1.05487,1.05505
2013.03.12 00:00:10.045,1.05487,1.05505
2013.03.12 00:00:10.497,1.05482,1.05504
2013.03.12 00:00:13.265,1.05479,1.05504
2013.03.12 00:00:19.331,1.05479,1.05505
2013.03.12 00:00:24.837,1.05479,1.05505
2013.03.12 00:00:25.057,1.05479,1.05505
2013.03.12 00:00:25.417,1.05478,1.05504
2013.03.12 00:00:25.977,1.05478,1.055
2013.03.12 00:00:33.137,1.05481,1.05503
2013.03.12 00:00:33.318,1.05484,1.05504
2013.03.12 00:00:34.977,1.05482,1.05504
2013.03.12 00:00:35.097,1.05481,1.05504
2013.03.12 00:00:36.061,1.05483,1.05507
2013.03.12 00:00:36.118,1.05487,1.05508
2013.03.12 00:00:40.048,1.05487,1.05508
2013.03.12 00:00:40.413,1.0549,1.0551
2013.03.12 00:00:40.620,1.0549,1.0551
2013.03.12 00:00:40.979,1.05491,1.05515
2013.03.12 00:00:41.038,1.05491,1.05516
2013.03.12 00:00:41.578,1.05492,1.05516
2013.03.12 00:00:41.819,1.05497,1.05516
2013.03.12 00:00:42.388,1.055,1.05517
2013.03.12 00:00:42.509,1.05498,1.05523
2013.03.12 00:00:42.809,1.05497,1.05521
2013.03.12 00:00:43.514,1.05497,1.05519
2013.03.12 00:00:43.678,1.05497,1.05517
2013.03.12 00:00:44.208,1.05497,1.05516
2013.03.12 00:00:44.569,1.05492,1.05513
2013.03.12 00:00:44.748,1.05492,1.05513
2013.03.12 00:00:45.168,1.05489,1.0551
2013.03.12 00:00:45.769,1.05486,1.0551
2013.03.12 00:00:46.325,1.05486,1.0551
2013.03.12 00:00:46.903,1.05486,1.0551
2013.03.12 00:00:47.955,1.05486,1.0551
2013.03.12 00:00:49.089,1.05486,1.05512
2013.03.12 00:00:51.238,1.05488,1.05512
2013.03.12 00:00:51.298,1.05491,1.05513
2013.03.12 00:00:51.418,1.05491,1.05513
2013.03.12 00:00:55.368,1.0549,1.05513
2013.03.12 00:00:56.245,1.0549,1.05513
2013.03.12 00:00:57.607,1.0549,1.05513
2013.03.12 00:00:59.639,1.0549,1.05513
2013.03.12 00:01:00.328,1.0549,1.05513
2013.03.12 00:01:05.403,1.05488,1.05512
2013.03.12 00:01:05.717,1.05488,1.05511
2013.03.12 00:01:05.899,1.05486,1.05508
2013.03.12 00:01:07.070,1.05482,1.05508
2013.03.12 00:01:07.199,1.0548,1.05507
2013.03.12 00:01:08.399,1.05477,1.05502
2013.03.12 00:01:08.578,1.05476,1.05502
2013.03.12 00:01:09.107,1.05475,1.05498
2013.03.12 00:01:15.329,1.05474,1.05499
2013.03.12 00:01:15.509,1.05478,1.05499
2013.03.12 00:01:15.630,1.05478,1.05504
2013.03.12 00:01:16.859,1.05478,1.05503
2013.03.12 00:01:17.098,1.05477,1.05501
2013.03.12 00:01:18.068,1.05477,1.05501
2013.03.12 00:01:18.549,1.05478,1.05503
2013.03.12 00:01:19.052,1.05478,1.05502
2013.03.12 00:01:24.899,1.05483,1.05504
2013.03.12 00:01:26.369,1.05486,1.05504
2013.03.12 00:01:26.489,1.05486,1.05508
2013.03.12 00:01:26.670,1.05484,1.05506
2013.03.12 00:01:27.549,1.05482,1.05504
2013.03.12 00:01:27.609,1.05482,1.05504
2013.03.12 00:01:28.140,1.05482,1.05499
2013.03.12 00:01:28.791,1.05482,1.05499
2013.03.12 00:01:28.910,1.05482,1.05506
2013.03.12 00:01:29.380,1.05482,1.05506
2013.03.12 00:01:33.730,1.05487,1.0551
2013.03.12 00:01:34.148,1.05485,1.05511
2013.03.12 00:01:34.390,1.05486,1.0551
2013.03.12 00:01:34.450,1.05486,1.05511
2013.03.12 00:01:34.811,1.0549,1.05514
2013.03.12 00:01:35.170,1.0549,1.05514
2013.03.12 00:01:37.791,1.05492,1.05517
2013.03.12 00:01:37.861,1.05493,1.05519
2013.03.12 00:01:37.930,1.05492,1.05518
2013.03.12 00:01:37.991,1.05492,1.05518
2013.03.12 00:01:38.350,1.05492,1.05517
2013.03.12 00:01:38.940,1.05492,1.05515
2013.03.12 00:01:39.646,1.05492,1.05515
2013.03.12 00:01:40.920,1.05492,1.05515
2013.03.12 00:01:45.018,1.05492,1.05514
2013.03.12 00:01:45.506,1.05491,1.05514
2013.03.12 00:01:45.628,1.05492,1.05517
2013.03.12 00:01:45.808,1.05491,1.05518
2013.03.12 00:01:47.456,1.05497,1.05519
2013.03.12 00:01:48.285,1.05497,1.05521
2013.03.12 00:01:52.979,1.05497,1.05521
2013.03.12 00:01:58.458,1.05497,1.05518
2013.03.12 00:01:58.579,1.05494,1.05517
2013.03.12 00:02:04.719,1.05496,1.0552
2013.03.12 00:02:04.900,1.05497,1.0552
2013.03.12 00:02:04.959,1.055,1.05522
2013.03.12 00:02:10.170,1.05496,1.0552
2013.03.12 00:02:10.323,1.05496,1.0552
2013.03.12 00:02:12.189,1.05496,1.0552
2013.03.12 00:02:13.272,1.0549,1.05517
2013.03.12 00:02:13.626,1.0549,1.05516
2013.03.12 00:02:15.633,1.05492,1.05517
2013.03.12 00:02:16.309,1.05492,1.05517
2013.03.12 00:02:16.670,1.05492,1.05517
2013.03.12 00:02:19.129,1.05492,1.05517
2013.03.12 00:02:19.250,1.05492,1.05517
2013.03.12 00:02:20.449,1.05492,1.05517
2013.03.12 00:02:25.115,1.0549,1.05517
2013.03.12 00:02:25.359,1.05497,1.05522
2013.03.12 00:02:31.469,1.05497,1.05523
2013.03.12 00:02:32.219,1.05501,1.05528
2013.03.12 00:02:42.630,1.05501,1.05527
2013.03.12 00:02:45.671,1.05501,1.05528
2013.03.12 00:02:46.180,1.05501,1.05527
2013.03.12 00:02:46.430,1.05497,1.05524
2013.03.12 00:02:46.885,1.05497,1.05524
2013.03.12 00:02:51.140,1.05497,1.05523
2013.03.12 00:02:51.678,1.05497,1.05523
2013.03.12 00:02:54.855,1.05497,1.05523
2013.03.12 00:03:02.179,1.05493,1.05519
2013.03.12 00:03:02.847,1.05492,1.05519
2013.03.12 00:03:03.957,1.05492,1.05519
2013.03.12 00:03:04.538,1.05492,1.05519
2013.03.12 00:03:05.189,1.05492,1.05519
2013.03.12 00:03:05.619,1.05492,1.05519
2013.03.12 00:03:06.371,1.05492,1.05519
2013.03.12 00:03:06.728,1.05492,1.05519
2013.03.12 00:03:07.259,1.05489,1.05516
2013.03.12 00:03:07.449,1.05487,1.05513
2013.03.12 00:03:07.748,1.05487,1.05513
2013.03.12 00:03:08.075,1.05487,1.05513
2013.03.12 00:03:09.234,1.05487,1.05513
2013.03.12 00:03:10.212,1.05485,1.05511
2013.03.12 00:03:12.380,1.05482,1.05508
2013.03.12 00:03:13.408,1.05482,1.05508
2013.03.12 00:03:30.278,1.05485,1.05512
2013.03.12 00:03:36.818,1.05485,1.05509
2013.03.12 00:03:37.379,1.05485,1.05509
2013.03.12 00:03:38.340,1.05486,1.05512
2013.03.12 00:03:40.900,1.05485,1.05509
2013.03.12 00:04:00.908,1.05483,1.0551
2013.03.12 00:04:01.739,1.0549,1.05514
2013.03.12 00:04:02.438,1.0549,1.05513
2013.03.12 00:04:03.988,1.05487,1.0551
2013.03.12 00:04:18.408,1.05484,1.0551
2013.03.12 00:04:20.598,1.05484,1.05508
2013.03.12 00:04:20.992,1.05484,1.05508
2013.03.12 00:04:27.348,1.05482,1.05508
2013.03.12 00:04:29.419,1.05484,1.05508
2013.03.12 00:04:34.348,1.05484,1.05508
2013.03.12 00:04:34.768,1.05484,1.05508
2013.03.12 00:04:41.058,1.05483,1.05508
2013.03.12 00:04:41.694,1.05483,1.05508
2013.03.12 00:04:46.869,1.05481,1.05508
2013.03.12 00:04:49.738,1.05487,1.05511
2013.03.12 00:04:49.798,1.05487,1.05513
2013.03.12 00:04:52.079,1.05487,1.05513
2013.03.12 00:04:52.599,1.05491,1.05513
2013.03.12 00:04:52.720,1.05491,1.05513
2013.03.12 00:04:53.242,1.05487,1.05513
2013.03.12 00:04:53.973,1.05487,1.05513
2013.03.12 00:04:58.328,1.05487,1.05513
2013.03.12 00:05:16.949,1.05485,1.05512
2013.03.12 00:05:17.546,1.05491,1.05514
2013.03.12 00:05:18.109,1.05491,1.05514
2013.03.12 00:05:21.633,1.05491,1.05514
2013.03.12 00:05:22.340,1.05491,1.05516
2013.03.12 00:05:22.459,1.05497,1.05516
2013.03.12 00:05:22.698,1.05497,1.05521
2013.03.12 00:05:22.888,1.05498,1.05523
2013.03.12 00:05:24.119,1.055,1.05523
2013.03.12 00:05:24.179,1.055,1.05523
2013.03.12 00:05:24.979,1.055,1.05523
2013.03.12 00:05:27.569,1.05495,1.05523
2013.03.12 00:05:27.750,1.05501,1.05523
2013.03.12 00:05:28.348,1.05497,1.05523
2013.03.12 00:05:29.150,1.05499,1.05523
2013.03.12 00:05:30.542,1.05499,1.05523
2013.03.12 00:05:31.029,1.05501,1.05525
2013.03.12 00:05:31.531,1.05501,1.05527
2013.03.12 00:05:31.674,1.05502,1.05525
2013.03.12 00:05:31.741,1.05502,1.05525
2013.03.12 00:05:31.931,1.05501,1.05525
2013.03.12 00:05:32.169,1.05501,1.05525
2013.03.12 00:05:32.479,1.05502,1.05525
2013.03.12 00:05:32.659,1.05506,1.0553
2013.03.12 00:05:33.174,1.05506,1.0553
2013.03.12 00:05:36.710,1.05507,1.0553
2013.03.12 00:05:37.164,1.05507,1.0553
2013.03.12 00:05:37.890,1.05503,1.05528
2013.03.12 00:05:47.010,1.05501,1.05526
2013.03.12 00:05:47.128,1.05501,1.05526
2013.03.12 00:05:47.659,1.05501,1.05526
2013.03.12 00:05:48.080,1.05498,1.05521
2013.03.12 00:05:48.439,1.05497,1.05521
2013.03.12 00:05:48.989,1.05497,1.05521
2013.03.12 00:05:49.358,1.05495,1.05521
2013.03.12 00:05:51.807,1.05497,1.05521
2013.03.12 00:05:53.800,1.05497,1.05521
2013.03.12 00:05:56.101,1.05498,1.05523
2013.03.12 00:05:56.159,1.05498,1.05523
2013.03.12 00:05:57.668,1.05497,1.05521
2013.03.12 00:05:57.909,1.05497,1.05518
2013.03.12 00:05:58.546,1.05493,1.05518
2013.03.12 00:05:59.259,1.05494,1.05518
2013.03.12 00:05:59.899,1.05493,1.05516
2013.03.12 00:06:00.079,1.05491,1.05514
2013.03.12 00:06:00.199,1.05491,1.05513
2013.03.12 00:06:00.331,1.0549,1.05513
2013.03.12 00:06:00.449,1.05489,1.05511
2013.03.12 00:06:00.960,1.05487,1.05511
2013.03.12 00:06:01.080,1.05485,1.05511
2013.03.12 00:06:01.646,1.05482,1.05509
2013.03.12 00:06:01.709,1.05482,1.05509
2013.03.12 00:06:03.691,1.05482,1.05509
2013.03.12 00:06:04.347,1.05482,1.05509
2013.03.12 00:06:04.950,1.05482,1.05508
2013.03.12 00:06:05.131,1.05482,1.05509
2013.03.12 00:06:07.079,1.05486,1.05512
2013.03.12 00:06:07.398,1.05486,1.05512
2013.03.12 00:06:07.461,1.05486,1.05512
2013.03.12 00:06:08.124,1.05486,1.05512
2013.03.12 00:06:09.058,1.05486,1.05512
2013.03.12 00:06:21.510,1.05486,1.05512
2013.03.12 00:06:21.630,1.05486,1.05514
2013.03.12 00:06:22.650,1.05489,1.05514
2013.03.12 00:06:23.911,1.05489,1.05512
2013.03.12 00:06:24.162,1.05487,1.05512
2013.03.12 00:06:24.470,1.05487,1.05508
2013.03.12 00:06:24.830,1.05484,1.05506
2013.03.12 00:06:24.960,1.05484,1.05506
2013.03.12 00:06:25.680,1.05482,1.05506
2013.03.12 00:06:26.231,1.05482,1.05506
2013.03.12 00:06:26.589,1.05481,1.05506
2013.03.12 00:06:27.118,1.05481,1.05504
2013.03.12 00:06:27.889,1.05482,1.05508
2013.03.12 00:06:34.076,1.05486,1.05508
2013.03.12 00:06:34.817,1.05486,1.05513
2013.03.12 00:06:42.350,1.05486,1.05514
2013.03.12 00:06:54.219,1.05484,1.05511
2013.03.12 00:06:54.339,1.05484,1.05511
2013.03.12 00:06:54.879,1.05484,1.05509
2013.03.12 00:06:56.379,1.05484,1.05508
2013.03.12 00:06:57.529,1.05486,1.05508
2013.03.12 00:06:57.718,1.05486,1.0551
2013.03.12 00:06:58.139,1.05489,1.05515
2013.03.12 00:07:04.812,1.05489,1.05515
2013.03.12 00:07:12.650,1.05489,1.05515
2013.03.12 00:07:13.833,1.0549,1.05515
2013.03.12 00:07:14.200,1.05487,1.05509
2013.03.12 00:07:14.740,1.05487,1.05509
2013.03.12 00:07:15.504,1.05487,1.05509
2013.03.12 00:07:16.666,1.05487,1.05509
2013.03.12 00:07:21.239,1.05486,1.05509
2013.03.12 00:07:22.090,1.05486,1.05509
2013.03.12 00:07:23.440,1.05486,1.05509
2013.03.12 00:07:25.319,1.05487,1.05509
2013.03.12 00:07:26.079,1.05487,1.05509
2013.03.12 00:07:26.859,1.05487,1.05509
2013.03.12 00:07:27.426,1.05487,1.05509
2013.03.12 00:07:28.380,1.05487,1.05509
2013.03.12 00:07:29.948,1.05487,1.05509
2013.03.12 00:07:33.449,1.05486,1.05509
2013.03.12 00:07:33.885,1.05486,1.05509
2013.03.12 00:07:38.109,1.05483,1.05509
2013.03.12 00:07:38.349,1.05484,1.05509
2013.03.12 00:07:38.528,1.05486,1.05509
2013.03.12 00:07:38.829,1.05486,1.05509
2013.03.12 00:07:39.155,1.05485,1.05509
2013.03.12 00:07:40.596,1.05484,1.05509
2013.03.12 00:07:40.785,1.05483,1.05509
2013.03.12 00:07:42.636,1.05482,1.05505
2013.03.12 00:07:43.236,1.05485,1.05505
2013.03.12 00:07:43.479,1.05485,1.05509
2013.03.12 00:07:43.969,1.05486,1.05509
2013.03.12 00:07:46.319,1.05483,1.05507
2013.03.12 00:07:46.499,1.0548,1.05499
2013.03.12 00:07:46.750,1.05482,1.05499
2013.03.12 00:07:46.929,1.05483,1.055
2013.03.12 00:07:47.049,1.05483,1.05505
2013.03.12 00:07:47.610,1.05482,1.05505
2013.03.12 00:07:48.244,1.05481,1.05504
2013.03.12 00:07:52.071,1.05482,1.05508
2013.03.12 00:07:52.130,1.05483,1.05509
2013.03.12 00:07:52.190,1.05483,1.05508
2013.03.12 00:07:52.499,1.05484,1.05505
2013.03.12 00:07:53.165,1.05482,1.05503
2013.03.12 00:07:55.406,1.05482,1.05503
2013.03.12 00:07:55.920,1.05483,1.05503
2013.03.12 00:07:56.106,1.05482,1.05504
2013.03.12 00:07:56.709,1.05481,1.05504
2013.03.12 00:07:57.649,1.05481,1.05504
2013.03.12 00:07:59.292,1.05481,1.05505
2013.03.12 00:07:59.769,1.05481,1.05505
2013.03.12 00:07:59.949,1.05481,1.05505
2013.03.12 00:08:02.059,1.05484,1.05506
2013.03.12 00:08:02.660,1.05482,1.05505
2013.03.12 00:08:05.460,1.05484,1.05509
2013.03.12 00:08:06.060,1.05485,1.05509
2013.03.12 00:08:07.570,1.05484,1.0551
2013.03.12 00:08:07.811,1.05486,1.0551
2013.03.12 00:08:08.000,1.05489,1.05514
2013.03.12 00:08:08.120,1.05491,1.05514
2013.03.12 00:08:08.673,1.0549,1.05514
