Time,Bid,Ask
2013.03.15 00:00:00.629,1.06092,1.06113
2013.03.15 00:00:01.948,1.06089,1.06113
2013.03.15 00:00:02.368,1.06088,1.06113
2013.03.15 00:00:13.380,1.06084,1.0611
2013.03.15 00:00:16.139,1.06084,1.0611
2013.03.15 00:00:18.199,1.06086,1.0611
2013.03.15 00:00:20.358,1.06084,1.0611
2013.03.15 00:00:20.954,1.06084,1.06109
2013.03.15 00:00:23.548,1.06085,1.06109
2013.03.15 00:00:25.000,1.06085,1.06109
2013.03.15 00:00:33.159,1.06083,1.06108
2013.03.15 00:00:33.715,1.06085,1.06108
2013.03.15 00:00:34.107,1.06086,1.06109
2013.03.15 00:00:34.682,1.06086,1.0611
2013.03.15 00:00:41.256,1.06086,1.0611
2013.03.15 00:00:57.949,1.06085,1.06109
2013.03.15 00:00:58.069,1.06085,1.06108
2013.03.15 00:00:58.431,1.06081,1.06103
2013.03.15 00:00:58.790,1.06078,1.06102
2013.03.15 00:00:59.100,1.06079,1.06103
2013.03.15 00:01:05.555,1.06079,1.06104
2013.03.15 00:01:05.632,1.06078,1.06104
2013.03.15 00:01:13.112,1.06079,1.06104
2013.03.15 00:01:15.323,1.06077,1.06103
2013.03.15 00:01:18.009,1.06079,1.06102
2013.03.15 00:01:18.443,1.0608,1.06102
2013.03.15 00:01:22.319,1.06078,1.06102
2013.03.15 00:01:22.439,1.06076,1.06102
2013.03.15 00:01:22.919,1.06079,1.06102
2013.03.15 00:01:23.379,1.0608,1.06104
2013.03.15 00:01:26.369,1.06083,1.06108
2013.03.15 00:01:33.969,1.06083,1.06107
2013.03.15 00:01:37.758,1.06083,1.06108
2013.03.15 00:01:39.690,1.06088,1.06109
2013.03.15 00:01:40.465,1.06089,1.06113
2013.03.15 00:01:44.478,1.06089,1.06114
2013.03.15 00:01:44.709,1.06092,1.06116
2013.03.15 00:01:45.329,1.06094,1.06118
2013.03.15 00:01:46.603,1.06094,1.06119
2013.03.15 00:01:48.321,1.06094,1.0612
2013.03.15 00:01:50.852,1.06094,1.06118
2013.03.15 00:01:53.052,1.06094,1.0612
2013.03.15 00:01:54.049,1.06094,1.06118
2013.03.15 00:01:55.401,1.06094,1.06119
2013.03.15 00:01:57.059,1.06094,1.0612
2013.03.15 00:01:58.689,1.06095,1.0612
2013.03.15 00:02:02.512,1.06094,1.0612
2013.03.15 00:02:02.627,1.06095,1.0612
2013.03.15 00:02:02.979,1.06094,1.06117
2013.03.15 00:02:03.344,1.06092,1.06116
2013.03.15 00:02:04.070,1.06092,1.06116
2013.03.15 00:02:05.379,1.06092,1.06113
2013.03.15 00:02:08.121,1.06092,1.06113
2013.03.15 00:02:11.189,1.06093,1.06118
2013.03.15 00:02:11.429,1.06098,1.06118
2013.03.15 00:02:11.499,1.06095,1.06118
2013.03.15 00:02:11.806,1.06094,1.06118
2013.03.15 00:02:18.869,1.06095,1.06118
2013.03.15 00:02:19.421,1.06095,1.06118
2013.03.15 00:02:39.258,1.06096,1.06118
2013.03.15 00:02:49.802,1.06096,1.06118
2013.03.15 00:02:58.730,1.06097,1.06118
2013.03.15 00:03:14.699,1.06099,1.06118
2013.03.15 00:03:17.019,1.06099,1.06119
2013.03.15 00:03:18.870,1.06099,1.06125
2013.03.15 00:03:19.437,1.06099,1.06125
2013.03.15 00:03:20.919,1.061,1.06124
2013.03.15 00:03:21.555,1.061,1.06126
2013.03.15 00:03:22.219,1.061,1.06123
2013.03.15 00:03:22.579,1.06095,1.06119
2013.03.15 00:03:23.429,1.06095,1.06118
2013.03.15 00:03:23.489,1.06093,1.06117
2013.03.15 00:03:24.052,1.06091,1.06114
2013.03.15 00:03:24.589,1.06088,1.06113
2013.03.15 00:03:25.147,1.06088,1.0611
2013.03.15 00:03:25.651,1.06086,1.06109
2013.03.15 00:03:25.711,1.06086,1.06108
