Time,Bid,Ask
2013.03.03 22:00:53.066,1.30121,1.30141
2013.03.03 22:01:00.326,1.30122,1.30142
2013.03.03 22:01:00.894,1.30123,1.30143
2013.03.03 22:01:01.543,1.30123,1.3014
2013.03.03 22:01:01.665,1.30123,1.30143
2013.03.03 22:01:04.506,1.30122,1.30142
2013.03.03 22:01:13.259,1.30123,1.30143
2013.03.03 22:01:33.535,1.30123,1.30141
2013.03.03 22:01:37.323,1.30122,1.30141
2013.03.03 22:01:37.840,1.30122,1.30142
2013.03.03 22:01:44.385,1.30123,1.30143
2013.03.03 22:01:44.875,1.30125,1.30143
2013.03.03 22:02:01.284,1.30127,1.30143
2013.03.03 22:02:04.966,1.30128,1.30143
2013.03.03 22:02:05.693,1.30127,1.30143
2013.03.03 22:02:06.995,1.3013,1.30143
2013.03.03 22:02:12.585,1.30127,1.30143
2013.03.03 22:02:13.984,1.30131,1.30143
2013.03.03 22:02:14.045,1.30129,1.30143
2013.03.03 22:02:20.979,1.30126,1.30143
2013.03.03 22:02:21.796,1.30127,1.30143
2013.03.03 22:02:33.554,1.3013,1.30143
2013.03.03 22:02:35.344,1.30129,1.30143
2013.03.03 22:02:38.721,1.30131,1.30143
2013.03.03 22:02:44.374,1.30131,1.30156
2013.03.03 22:02:49.705,1.30131,1.30143
2013.03.03 22:02:49.825,1.30129,1.30143
2013.03.03 22:02:57.056,1.30135,1.30143
2013.03.03 22:02:57.375,1.30141,1.30148
2013.03.03 22:03:01.375,1.30142,1.30149
2013.03.03 22:03:04.246,1.30145,1.30155
2013.03.03 22:03:04.485,1.30145,1.30165
2013.03.03 22:03:10.626,1.30145,1.30164
2013.03.03 22:03:12.155,1.30146,1.30164
2013.03.03 22:03:17.576,1.30147,1.30164
2013.03.03 22:03:21.677,1.30147,1.30165
2013.03.03 22:03:27.515,1.30148,1.30165
2013.03.03 22:03:33.875,1.30151,1.30165
2013.03.03 22:03:37.285,1.3015,1.30165
2013.03.03 22:03:39.206,1.30151,1.30165
2013.03.03 22:03:42.395,1.30149,1.30165
2013.03.03 22:03:43.089,1.30148,1.30165
2013.03.03 22:03:47.136,1.30145,1.30165
2013.03.03 22:03:47.256,1.30148,1.30165
2013.03.03 22:03:47.437,1.30145,1.30165
2013.03.03 22:03:47.708,1.30147,1.30165
2013.03.03 22:03:48.185,1.30145,1.30165
2013.03.03 22:03:48.406,1.30148,1.30165
2013.03.03 22:03:50.036,1.30145,1.30165
2013.03.03 22:03:52.632,1.30146,1.30165
2013.03.03 22:03:52.945,1.30149,1.30165
2013.03.03 22:03:53.125,1.30144,1.30165
2013.03.03 22:03:53.546,1.30146,1.30165
2013.03.03 22:03:55.876,1.30148,1.30165
2013.03.03 22:03:55.936,1.30145,1.30165
2013.03.03 22:03:56.065,1.30147,1.30165
2013.03.03 22:03:56.125,1.30145,1.30165
2013.03.03 22:03:56.743,1.30146,1.30165
2013.03.03 22:03:58.676,1.30144,1.30165
2013.03.03 22:03:58.922,1.30146,1.30165
2013.03.03 22:03:59.466,1.30148,1.30165
2013.03.03 22:04:04.345,1.30143,1.30169
2013.03.03 22:04:04.555,1.30144,1.30169
2013.03.03 22:04:04.855,1.30143,1.30169
2013.03.03 22:04:14.565,1.30143,1.30169
2013.03.03 22:04:34.705,1.30154,1.30165
2013.03.03 22:04:40.346,1.30158,1.30169
2013.03.03 22:04:42.345,1.30153,1.30174
2013.03.03 22:04:43.486,1.30154,1.30165
2013.03.03 22:04:44.205,1.30151,1.30175
2013.03.03 22:04:44.326,1.30149,1.3018
2013.03.03 22:04:45.006,1.30149,1.30183
2013.03.03 22:04:45.875,1.30153,1.30187
2013.03.03 22:04:51.107,1.30156,1.3019
2013.03.03 22:04:51.476,1.30156,1.30187
2013.03.03 22:04:51.695,1.30158,1.30192
2013.03.03 22:04:51.815,1.30157,1.30191
2013.03.03 22:04:51.875,1.30156,1.30187
2013.03.03 22:04:52.976,1.30152,1.30187
2013.03.03 22:04:53.330,1.30149,1.30185
2013.03.03 22:04:53.885,1.30151,1.30187
2013.03.03 22:04:54.595,1.30157,1.30181
2013.03.03 22:05:00.017,1.30156,1.30181
2013.03.03 22:05:00.375,1.3015,1.30179
2013.03.03 22:05:01.616,1.30152,1.30181
2013.03.03 22:05:03.187,1.30149,1.30178
2013.03.03 22:05:03.545,1.30146,1.30171
2013.03.03 22:05:03.666,1.30146,1.30173
2013.03.03 22:05:04.198,1.30146,1.30173
2013.03.03 22:05:05.246,1.30146,1.30175
2013.03.03 22:05:06.076,1.30146,1.30173
2013.03.03 22:05:07.406,1.30146,1.30174
2013.03.03 22:05:08.044,1.30146,1.30175
2013.03.03 22:05:08.806,1.30146,1.30178
2013.03.03 22:05:09.226,1.30146,1.30175
2013.03.03 22:05:09.576,1.30146,1.30173
2013.03.03 22:05:09.697,1.30151,1.30178
2013.03.03 22:05:09.996,1.30162,1.30178
2013.03.03 22:05:11.036,1.30162,1.30179
2013.03.03 22:05:12.667,1.30152,1.30179
2013.03.03 22:05:18.497,1.30161,1.30176
2013.03.03 22:05:19.037,1.30161,1.30177
2013.03.03 22:05:21.076,1.30161,1.30176
2013.03.03 22:05:23.706,1.30161,1.30174
2013.03.03 22:05:24.070,1.30161,1.30169
2013.03.03 22:05:26.076,1.30161,1.30172
2013.03.03 22:05:31.456,1.30161,1.30173
2013.03.03 22:05:31.577,1.3015,1.30173
2013.03.03 22:05:31.636,1.3015,1.30171
2013.03.03 22:05:32.167,1.3015,1.30169
2013.03.03 22:05:34.186,1.3015,1.30168
2013.03.03 22:05:34.575,1.3015,1.30165
2013.03.03 22:05:34.697,1.3015,1.30167
2013.03.03 22:05:34.757,1.3015,1.3017
2013.03.03 22:05:34.997,1.3015,1.30168
2013.03.03 22:05:35.117,1.3015,1.3017
2013.03.03 22:05:35.417,1.3015,1.30167
2013.03.03 22:05:36.367,1.3015,1.3017
2013.03.03 22:05:36.431,1.3015,1.30168
2013.03.03 22:05:37.677,1.3015,1.30167
2013.03.03 22:05:39.957,1.3015,1.30169
2013.03.03 22:05:40.138,1.3015,1.30165
2013.03.03 22:05:45.178,1.3015,1.30163
2013.03.03 22:05:45.529,1.3015,1.30161
2013.03.03 22:05:46.578,1.3015,1.30159
2013.03.03 22:05:47.087,1.3015,1.30162
2013.03.03 22:05:47.327,1.3015,1.30164
2013.03.03 22:05:47.387,1.3015,1.30169
2013.03.03 22:05:48.327,1.3015,1.30166
2013.03.03 22:05:49.068,1.3015,1.30167
2013.03.03 22:05:49.427,1.3015,1.30169
2013.03.03 22:05:50.259,1.3015,1.30171
2013.03.03 22:05:50.497,1.3015,1.30168
2013.03.03 22:05:51.637,1.3015,1.3017
2013.03.03 22:05:53.227,1.3015,1.30168
2013.03.03 22:05:54.698,1.3015,1.3017
2013.03.03 22:05:54.758,1.3015,1.30167
2013.03.03 22:05:56.507,1.30152,1.30167
2013.03.03 22:06:00.157,1.30152,1.30165
2013.03.03 22:06:01.609,1.30149,1.30162
2013.03.03 22:06:01.667,1.30149,1.30166
2013.03.03 22:06:01.726,1.30149,1.30168
2013.03.03 22:06:05.117,1.30149,1.30164
2013.03.03 22:06:06.317,1.30147,1.30167
2013.03.03 22:06:06.497,1.30147,1.30165
2013.03.03 22:06:06.568,1.30137,1.30172
2013.03.03 22:06:06.627,1.30131,1.30175
2013.03.03 22:06:06.689,1.3013,1.30174
2013.03.03 22:06:07.047,1.3012,1.30181
2013.03.03 22:06:07.577,1.30119,1.30179
2013.03.03 22:06:08.808,1.30118,1.30177
2013.03.03 22:06:08.927,1.3012,1.30173
2013.03.03 22:06:09.106,1.30118,1.30173
2013.03.03 22:06:09.166,1.3012,1.3017
2013.03.03 22:06:09.856,1.30121,1.30167
2013.03.03 22:06:10.176,1.30119,1.30167
2013.03.03 22:06:11.106,1.30117,1.30167
2013.03.03 22:06:11.167,1.30117,1.30165
2013.03.03 22:06:11.526,1.30114,1.30165
2013.03.03 22:06:11.647,1.30114,1.30163
2013.03.03 22:06:12.137,1.30107,1.30168
